ID_zamowienia,Data_zakupu,ID_klienta,Kategoria,Produkt,Cena_jednostkowa,Ilosc,Kwota_zamowienia,Metoda_platnosci,Wojewodztwo
9299,2024-10-18,4860,Elektronika,Tablet,4477.08,3,13431.24,Przelew,Łódzkie
9300,2025-07-22,2340,Książki,Powieść,4408.19,2,8816.38,Przelew,Podlaskie
9301,2025-03-12,2416,Sport,Rakieta tenisowa,2535.6,4,10142.4,Karta,Opolskie
9302,2025-04-20,4645,Elektronika,Słuchawki,1396.72,1,1396.72,Przelew,Mazowieckie
9303,2023-11-21,1120,Moda,Spodnie,1670.94,2,3341.88,Karta,Podkarpackie
9304,2024-01-05,1796,Moda,Buty,1075.78,2,2151.56,Karta,Świętokrzyskie
9305,2024-12-20,3500,AGD,Kuchenka,1785.16,3,5355.48,BLIK,Podkarpackie
9306,2024-01-28,2239,Moda,Buty,3901.48,1,3901.48,Karta,Opolskie
9307,2023-06-08,1812,Elektronika,Słuchawki,4317.14,2,8634.28,Karta,Małopolskie
9308,2023-11-14,2186,Moda,Czapka,3206.87,4,12827.48,BLIK,Śląskie
9309,2023-09-18,2706,Moda,Spodnie,2396.26,2,4792.52,PayPal,Warmińsko-Mazurskie
9310,2024-07-09,4753,Elektronika,Słuchawki,4301.61,3,12904.83,Karta,Lubuskie
9311,2023-07-27,1619,AGD,Lodówka,4034.15,1,4034.15,BLIK,Podlaskie
9312,2023-11-12,4965,Książki,Podręcznik,3605.34,2,7210.68,BLIK,Zachodniopomorskie
9313,2023-09-26,3299,Elektronika,Słuchawki,2803.77,1,2803.77,Przelew,Łódzkie
9314,2023-12-03,1167,Moda,Spodnie,2273.8,3,6821.4,BLIK,Lubelskie
9315,2024-04-09,3839,Książki,Poradnik,3029.3,2,6058.6,BLIK,Małopolskie
9316,2023-12-09,4076,Sport,Rower,680.8,2,1361.6,PayPal,Warmińsko-Mazurskie
9317,2025-01-21,1681,AGD,Odkurzacz,166.48,2,332.96,Przelew,Świętokrzyskie
9318,2024-02-06,1314,Elektronika,Smartfon,2187.96,3,6563.88,Karta,Lubelskie
9319,2024-05-22,2133,Elektronika,Tablet,495.25,3,1485.75,Przelew,Małopolskie
9320,2023-12-24,2651,Elektronika,Laptop,4806.3,4,19225.2,Karta,Pomorskie
9321,2024-10-05,1631,Sport,Rakieta tenisowa,4754.35,1,4754.35,Przelew,Świętokrzyskie
9322,2022-09-26,2905,AGD,Zmywarka,150.51,4,602.04,Przelew,Śląskie
9323,2023-11-05,4678,Moda,Czapka,530.96,2,1061.92,BLIK,Pomorskie
9324,2022-11-11,3619,AGD,Lodówka,3348.12,1,3348.12,PayPal,Lubuskie
9325,2025-02-12,2222,Moda,Czapka,2497.28,2,4994.56,Przelew,Śląskie
9326,2024-09-23,1590,Sport,Rower,3102.25,1,3102.25,Karta,Warmińsko-Mazurskie
9327,2024-11-25,1217,Elektronika,Tablet,2708.81,3,8126.43,Przelew,Dolnośląskie
9328,2023-06-20,2165,Moda,Buty,2861.05,3,8583.15,BLIK,Warmińsko-Mazurskie
9329,2022-10-11,3223,Elektronika,Słuchawki,3712.98,1,3712.98,Przelew,Podlaskie
9330,2022-10-30,2601,AGD,Odkurzacz,52.75,3,158.25,Przelew,Warmińsko-Mazurskie
9331,2024-05-21,4931,AGD,Kuchenka,1613.46,3,4840.38,BLIK,Świętokrzyskie
9332,2024-05-29,1407,Książki,Podręcznik,2148.16,4,8592.64,PayPal,Kujawsko-Pomorskie
9333,2025-05-27,3006,Moda,Buty,294.97,1,294.97,Przelew,Pomorskie
9334,2023-10-29,3026,Książki,Album,2410.12,1,2410.12,Karta,Mazowieckie
9335,2025-04-20,1485,Sport,Hantle,2002.0,1,2002.0,PayPal,Świętokrzyskie
9336,2024-05-19,4821,Książki,Komiks,2593.12,3,7779.36,Karta,Pomorskie
9337,2024-06-25,3922,Sport,Rakieta tenisowa,4190.3,2,8380.6,PayPal,Łódzkie
9338,2025-03-26,1133,Moda,Buty,2874.5,3,8623.5,Przelew,Zachodniopomorskie
9339,2025-07-16,3935,Moda,Buty,3625.04,1,3625.04,Karta,Śląskie
9340,2025-05-24,1423,AGD,Odkurzacz,2546.19,1,2546.19,Karta,Kujawsko-Pomorskie
9341,2024-06-11,3378,Sport,Rolki,2544.18,4,10176.72,BLIK,Łódzkie
9342,2024-11-28,3487,Elektronika,Smartfon,4414.53,2,8829.06,Przelew,Zachodniopomorskie
9343,2025-05-05,4062,Książki,Album,2860.34,2,5720.68,Karta,Mazowieckie
9344,2023-03-16,2503,Elektronika,Smartfon,1039.57,1,1039.57,PayPal,Opolskie
9345,2023-12-22,4764,Moda,Spodnie,1897.4,4,7589.6,PayPal,Świętokrzyskie
9346,2025-02-20,3696,Sport,Rower,632.83,1,632.83,BLIK,Świętokrzyskie
9347,2024-10-31,4314,AGD,Lodówka,2991.82,1,2991.82,Karta,Mazowieckie
9348,2024-11-11,3194,AGD,Zmywarka,4778.54,1,4778.54,PayPal,Kujawsko-Pomorskie
9349,2022-10-30,4618,Książki,Album,3631.87,4,14527.48,BLIK,Mazowieckie
9350,2025-06-07,1699,AGD,Zmywarka,1524.49,4,6097.96,Karta,Zachodniopomorskie
9351,2023-12-08,4143,AGD,Kuchenka,2037.94,4,8151.76,PayPal,Małopolskie
9352,2023-10-01,4585,Sport,Hantle,2245.79,1,2245.79,Karta,Śląskie
9353,2024-11-14,1106,AGD,Kuchenka,2073.8,2,4147.6,BLIK,Dolnośląskie
9354,2024-07-16,3641,Książki,Poradnik,4348.26,3,13044.78,Karta,Mazowieckie
9355,2022-12-24,3535,Moda,Buty,114.52,1,114.52,PayPal,Lubelskie
9356,2023-05-25,4040,AGD,Zmywarka,3824.13,3,11472.39,PayPal,Podkarpackie
9357,2023-05-17,3174,AGD,Lodówka,3556.2,1,3556.2,PayPal,Opolskie
9358,2023-12-25,4836,AGD,Odkurzacz,2394.14,1,2394.14,BLIK,Mazowieckie
9359,2024-02-06,3626,Sport,Hantle,3701.14,3,11103.42,BLIK,Pomorskie
9360,2024-07-18,3871,Elektronika,Słuchawki,1733.95,4,6935.8,Przelew,Warmińsko-Mazurskie
9361,2023-05-04,3778,AGD,Odkurzacz,2316.78,1,2316.78,BLIK,Zachodniopomorskie
9362,2024-02-07,2694,Elektronika,Monitor,3937.4,4,15749.6,Przelew,Pomorskie
9363,2023-03-26,1886,AGD,Zmywarka,4284.45,2,8568.9,Przelew,Podlaskie
9364,2023-03-13,2871,Elektronika,Tablet,1541.09,2,3082.18,PayPal,Łódzkie
9365,2025-06-28,4398,Elektronika,Laptop,3267.94,3,9803.82,Przelew,Pomorskie
9366,2023-11-12,4694,Sport,Rakieta tenisowa,2228.66,1,2228.66,Przelew,Łódzkie
9367,2024-02-12,3432,Moda,Czapka,3779.4,3,11338.2,PayPal,Opolskie
9368,2023-06-08,4078,Elektronika,Tablet,2094.6,4,8378.4,Przelew,Podkarpackie
9369,2022-09-01,1111,Moda,Spodnie,702.88,2,1405.76,Przelew,Łódzkie
9370,2023-03-30,2498,Elektronika,Smartfon,4158.26,1,4158.26,Karta,Świętokrzyskie
9371,2025-06-14,2243,Elektronika,Laptop,2518.66,3,7555.98,Karta,Małopolskie
9372,2023-03-15,2520,Sport,Piłka,88.42,1,88.42,BLIK,Łódzkie
9373,2023-09-13,4069,Moda,Buty,1536.01,2,3072.02,Przelew,Małopolskie
9374,2025-07-28,2264,Moda,Koszulka,2497.03,4,9988.12,BLIK,Lubelskie
9375,2024-08-03,4906,Elektronika,Słuchawki,1822.27,1,1822.27,PayPal,Podlaskie
9376,2023-07-21,1560,Moda,Spodnie,4456.24,3,13368.72,BLIK,Lubelskie
9377,2024-07-15,2203,Książki,Powieść,535.09,4,2140.36,Przelew,Dolnośląskie
9378,2023-09-28,3232,AGD,Kuchenka,565.45,4,2261.8,PayPal,Łódzkie
9379,2023-04-10,3149,AGD,Odkurzacz,513.06,1,513.06,BLIK,Opolskie
9380,2023-03-22,2081,Sport,Rower,1864.56,1,1864.56,Przelew,Dolnośląskie
9381,2024-08-29,4201,Moda,Spodnie,4759.65,2,9519.3,Przelew,Dolnośląskie
9382,2025-04-13,4423,Sport,Hantle,2309.85,3,6929.55,BLIK,Warmińsko-Mazurskie
9383,2023-09-04,1913,Sport,Rakieta tenisowa,4214.3,2,8428.6,PayPal,Podkarpackie
9384,2023-01-25,1976,Książki,Powieść,4862.33,2,9724.66,Przelew,Zachodniopomorskie
9385,2023-07-03,3948,Elektronika,Smartfon,609.14,4,2436.56,PayPal,Dolnośląskie
9386,2024-06-19,4819,Moda,Koszulka,2746.19,4,10984.76,BLIK,Pomorskie
9387,2024-07-25,3004,Książki,Podręcznik,2297.99,2,4595.98,Karta,Świętokrzyskie
9388,2024-02-20,1344,Elektronika,Laptop,3323.62,1,3323.62,BLIK,Zachodniopomorskie
9389,2023-03-10,3052,AGD,Zmywarka,3222.58,4,12890.32,PayPal,Opolskie
9390,2022-09-28,3943,Sport,Hantle,849.28,4,3397.12,BLIK,Pomorskie
9391,2022-10-10,2637,Książki,Komiks,3386.3,2,6772.6,Przelew,Lubelskie
9392,2025-04-08,3806,Elektronika,Smartfon,624.53,3,1873.59,PayPal,Świętokrzyskie
9393,2025-07-22,4726,Sport,Rolki,2391.89,1,2391.89,BLIK,Opolskie
9394,2025-03-04,4262,AGD,Odkurzacz,4079.49,1,4079.49,BLIK,Lubelskie
9395,2023-12-06,4550,Sport,Rolki,2652.27,4,10609.08,PayPal,Małopolskie
9396,2022-09-30,4467,Moda,Czapka,4427.24,2,8854.48,Przelew,Lubelskie
9397,2023-05-20,1139,Moda,Kurtka,891.19,2,1782.38,Karta,Warmińsko-Mazurskie
9398,2025-06-12,2789,Elektronika,Tablet,1452.84,4,5811.36,PayPal,Lubuskie
9399,2024-03-02,2956,Moda,Buty,2873.47,1,2873.47,PayPal,Pomorskie
9400,2023-01-30,2903,Elektronika,Słuchawki,1125.09,1,1125.09,Karta,Lubuskie
9401,2023-11-28,1194,AGD,Odkurzacz,49.3,4,197.2,PayPal,Zachodniopomorskie
9402,2024-02-05,4698,Moda,Czapka,4372.53,4,17490.12,PayPal,Łódzkie
9403,2023-09-12,4519,Moda,Koszulka,2496.43,3,7489.29,PayPal,Kujawsko-Pomorskie
9404,2023-04-01,3140,AGD,Mikser,3723.54,4,14894.16,Karta,Lubuskie
9405,2023-03-11,4393,Elektronika,Monitor,4823.38,3,14470.14,Przelew,Dolnośląskie
9406,2025-03-16,3500,Moda,Buty,1778.31,1,1778.31,Przelew,Podkarpackie
9407,2023-09-30,4388,Sport,Hantle,2509.77,4,10039.08,PayPal,Dolnośląskie
9408,2024-01-21,1949,AGD,Zmywarka,1044.51,2,2089.02,PayPal,Mazowieckie
9409,2023-03-26,3394,Sport,Piłka,28.8,2,57.6,Karta,Lubelskie
9410,2024-05-28,2368,Książki,Poradnik,80.22,1,80.22,Przelew,Małopolskie
9411,2023-04-13,4412,Sport,Hantle,288.37,2,576.74,Przelew,Podlaskie
9412,2024-12-21,1282,Moda,Koszulka,292.86,3,878.58,BLIK,Podkarpackie
9413,2023-08-07,3853,AGD,Mikser,3870.14,2,7740.28,BLIK,Podlaskie
9414,2023-02-18,4259,Elektronika,Smartfon,4270.41,2,8540.82,PayPal,Mazowieckie
9415,2023-10-14,4416,Elektronika,Monitor,1316.62,1,1316.62,BLIK,Świętokrzyskie
9416,2023-02-01,4161,Elektronika,Tablet,4848.96,1,4848.96,PayPal,Mazowieckie
9417,2025-02-01,4535,Sport,Rower,3223.05,1,3223.05,BLIK,Lubuskie
9418,2023-10-13,3535,AGD,Mikser,3742.85,2,7485.7,PayPal,Lubuskie
9419,2025-07-17,1524,Moda,Czapka,4096.24,4,16384.96,Przelew,Lubelskie
9420,2023-05-06,2149,Moda,Koszulka,474.79,2,949.58,BLIK,Lubelskie
9421,2025-01-24,3292,AGD,Lodówka,1913.7,4,7654.8,Przelew,Małopolskie
9422,2022-11-05,1292,Moda,Spodnie,4151.16,3,12453.48,BLIK,Podkarpackie
9423,2023-06-29,4767,Moda,Czapka,148.97,3,446.91,PayPal,Lubelskie
9424,2024-10-16,3223,Książki,Powieść,3542.09,4,14168.36,BLIK,Lubelskie
9425,2024-10-30,3273,Sport,Rolki,2885.48,2,5770.96,Karta,Lubuskie
9426,2025-07-04,4040,Moda,Kurtka,4771.05,2,9542.1,BLIK,Podkarpackie
9427,2024-10-05,1891,AGD,Kuchenka,347.39,1,347.39,Przelew,Śląskie
9428,2025-08-15,2523,Sport,Rower,3472.98,3,10418.94,Przelew,Pomorskie
9429,2022-11-22,4641,Sport,Piłka,2780.88,3,8342.64,Przelew,Pomorskie
9430,2025-05-14,1636,Moda,Koszulka,647.51,1,647.51,PayPal,Dolnośląskie
9431,2024-09-12,3046,Książki,Album,3707.18,4,14828.72,BLIK,Łódzkie
9432,2025-08-05,2028,Elektronika,Smartfon,655.14,3,1965.42,Karta,Lubelskie
9433,2023-06-10,2666,Książki,Komiks,2661.02,3,7983.06,Karta,Lubelskie
9434,2025-01-27,4945,Elektronika,Smartfon,2175.33,1,2175.33,Przelew,Dolnośląskie
9435,2023-02-27,2414,AGD,Zmywarka,3730.1,3,11190.3,BLIK,Lubelskie
9436,2023-06-25,2412,Moda,Spodnie,3253.55,2,6507.1,BLIK,Zachodniopomorskie
9437,2025-05-07,4274,Sport,Rower,2728.96,3,8186.88,PayPal,Mazowieckie
9438,2024-05-15,2102,Moda,Koszulka,1235.99,2,2471.98,PayPal,Świętokrzyskie
9439,2023-02-14,3376,AGD,Odkurzacz,3120.44,4,12481.76,PayPal,Kujawsko-Pomorskie
9440,2024-01-09,3642,Książki,Podręcznik,4706.44,3,14119.32,PayPal,Lubelskie
9441,2024-09-22,3238,AGD,Mikser,4776.26,4,19105.04,PayPal,Śląskie
9442,2023-09-30,1241,Książki,Album,3560.56,1,3560.56,PayPal,Świętokrzyskie
9443,2023-10-25,3406,AGD,Odkurzacz,2726.96,2,5453.92,Karta,Lubuskie
9444,2023-09-21,1352,Elektronika,Tablet,1472.87,4,5891.48,Karta,Zachodniopomorskie
9445,2022-12-14,3334,Książki,Powieść,2350.72,2,4701.44,Przelew,Mazowieckie
9446,2023-05-23,1300,AGD,Lodówka,1561.41,4,6245.64,BLIK,Podlaskie
9447,2024-10-04,3827,Sport,Rower,2152.36,1,2152.36,Przelew,Małopolskie
9448,2023-11-11,2737,AGD,Lodówka,843.67,1,843.67,Karta,Lubelskie
9449,2023-12-24,2134,Sport,Piłka,755.05,3,2265.15,Przelew,Warmińsko-Mazurskie
9450,2024-09-24,2109,Moda,Kurtka,245.1,1,245.1,PayPal,Łódzkie
9451,2023-01-12,1940,Moda,Czapka,1149.83,4,4599.32,BLIK,Małopolskie
9452,2024-09-23,3912,Elektronika,Monitor,2625.06,3,7875.18,BLIK,Warmińsko-Mazurskie
9453,2025-03-12,2402,AGD,Lodówka,4331.6,3,12994.8,Karta,Śląskie
9454,2025-02-10,2216,Elektronika,Monitor,3517.15,1,3517.15,BLIK,Lubuskie
9455,2023-05-16,2088,Moda,Spodnie,345.82,1,345.82,Karta,Opolskie
9456,2023-12-09,2573,AGD,Zmywarka,4700.82,4,18803.28,BLIK,Łódzkie
9457,2023-07-09,1275,Książki,Album,2315.77,4,9263.08,Przelew,Świętokrzyskie
9458,2025-01-04,3851,Książki,Poradnik,3605.64,4,14422.56,Karta,Pomorskie
9459,2022-11-08,3899,Książki,Album,4632.71,2,9265.42,Przelew,Łódzkie
9460,2025-04-17,4064,Sport,Rakieta tenisowa,3831.59,3,11494.77,PayPal,Kujawsko-Pomorskie
9461,2024-01-28,2138,Sport,Rower,3809.92,2,7619.84,BLIK,Mazowieckie
9462,2024-10-20,1049,AGD,Kuchenka,4760.97,4,19043.88,Karta,Pomorskie
9463,2023-06-08,2669,Moda,Spodnie,2303.28,4,9213.12,BLIK,Świętokrzyskie
9464,2024-12-22,1186,Książki,Podręcznik,2489.43,1,2489.43,PayPal,Dolnośląskie
9465,2025-05-28,3658,Książki,Poradnik,3022.29,4,12089.16,Karta,Podkarpackie
9466,2025-06-20,3838,AGD,Kuchenka,2910.4,4,11641.6,PayPal,Lubuskie
9467,2022-10-01,3751,Moda,Buty,2926.97,2,5853.94,BLIK,Dolnośląskie
9468,2022-09-17,3704,Sport,Piłka,928.7,4,3714.8,BLIK,Mazowieckie
9469,2024-07-18,4049,Moda,Buty,3586.12,1,3586.12,PayPal,Lubelskie
9470,2024-12-02,2956,Sport,Rower,144.73,3,434.19,BLIK,Kujawsko-Pomorskie
9471,2024-02-08,3815,Moda,Buty,883.07,3,2649.21,Karta,Śląskie
9472,2023-08-03,1256,Moda,Czapka,1887.26,2,3774.52,BLIK,Mazowieckie
9473,2025-05-17,1738,Książki,Komiks,890.92,3,2672.76,BLIK,Małopolskie
9474,2024-10-07,2277,Sport,Rakieta tenisowa,768.88,1,768.88,Karta,Śląskie
9475,2025-04-17,2052,Moda,Kurtka,1815.9,1,1815.9,BLIK,Świętokrzyskie
9476,2024-07-01,4989,Moda,Czapka,2348.94,3,7046.82,Karta,Łódzkie
9477,2025-02-15,1892,Książki,Album,3611.17,4,14444.68,Przelew,Zachodniopomorskie
9478,2024-02-25,3527,Moda,Spodnie,2982.07,1,2982.07,PayPal,Lubelskie
9479,2024-06-16,4043,Elektronika,Tablet,1984.69,2,3969.38,BLIK,Dolnośląskie
9480,2023-11-09,2452,Elektronika,Słuchawki,2953.04,2,5906.08,Przelew,Małopolskie
9481,2022-10-20,2916,AGD,Kuchenka,4503.16,2,9006.32,PayPal,Dolnośląskie
9482,2025-04-08,4191,AGD,Zmywarka,4419.87,4,17679.48,PayPal,Opolskie
9483,2022-12-15,1082,Sport,Rolki,2666.7,4,10666.8,Karta,Podkarpackie
9484,2024-05-11,2784,Moda,Buty,4423.89,3,13271.67,PayPal,Opolskie
9485,2022-12-28,3212,Książki,Powieść,1099.14,3,3297.42,Przelew,Dolnośląskie
9486,2023-04-20,4934,Elektronika,Tablet,1080.93,2,2161.86,BLIK,Zachodniopomorskie
9487,2025-02-19,1709,Moda,Spodnie,3959.79,4,15839.16,Przelew,Podlaskie
9488,2023-02-12,2212,Książki,Podręcznik,3247.54,2,6495.08,PayPal,Małopolskie
9489,2023-04-04,1531,Sport,Rolki,4333.56,4,17334.24,PayPal,Kujawsko-Pomorskie
9490,2024-01-12,4596,Sport,Rakieta tenisowa,4985.71,1,4985.71,Karta,Świętokrzyskie
9491,2023-07-05,1015,Moda,Buty,4663.18,3,13989.54,PayPal,Śląskie
9492,2022-09-21,2203,Moda,Buty,1881.07,1,1881.07,BLIK,Kujawsko-Pomorskie
9493,2024-03-10,1517,Moda,Kurtka,3969.58,3,11908.74,BLIK,Opolskie
9494,2023-11-06,1225,Moda,Koszulka,2790.66,1,2790.66,Karta,Świętokrzyskie
9495,2022-11-11,2356,Moda,Koszulka,704.03,3,2112.09,Przelew,Pomorskie
9496,2024-08-29,2289,Elektronika,Słuchawki,1706.6,1,1706.6,BLIK,Zachodniopomorskie
9497,2023-12-29,1073,Książki,Powieść,4673.99,1,4673.99,PayPal,Dolnośląskie
9498,2024-01-14,2585,Książki,Komiks,4666.42,3,13999.26,PayPal,Podkarpackie
9499,2023-03-18,4486,Elektronika,Monitor,4359.81,3,13079.43,PayPal,Zachodniopomorskie
9500,2025-07-06,2065,Sport,Rakieta tenisowa,3863.33,4,15453.32,Karta,Lubuskie
9501,2024-06-05,2552,Książki,Poradnik,840.54,3,2521.62,Karta,Małopolskie
9502,2023-06-17,1472,Elektronika,Monitor,1595.45,3,4786.35,Karta,Łódzkie
9503,2023-10-01,3183,Sport,Rolki,2518.94,1,2518.94,PayPal,Łódzkie
9504,2023-02-18,2683,Elektronika,Monitor,3112.93,4,12451.72,Karta,Podkarpackie
9505,2025-03-08,4530,Elektronika,Smartfon,3886.21,2,7772.42,BLIK,Pomorskie
9506,2023-08-24,3561,Książki,Album,1645.09,4,6580.36,Przelew,Kujawsko-Pomorskie
9507,2024-03-02,2909,Elektronika,Laptop,395.88,2,791.76,Karta,Lubelskie
9508,2025-07-05,4453,Sport,Piłka,361.37,4,1445.48,Przelew,Podlaskie
9509,2024-05-07,1355,Elektronika,Laptop,3336.43,3,10009.29,Przelew,Dolnośląskie
9510,2025-01-18,1813,AGD,Kuchenka,4900.09,4,19600.36,PayPal,Łódzkie
9511,2024-06-14,2679,AGD,Lodówka,692.94,3,2078.82,Przelew,Śląskie
9512,2023-09-27,3380,Moda,Czapka,3239.37,3,9718.11,Karta,Dolnośląskie
9513,2024-04-16,1552,Sport,Rolki,3881.1,4,15524.4,Karta,Lubuskie
9514,2024-08-14,1954,Elektronika,Laptop,4633.63,3,13900.89,Karta,Lubuskie
9515,2023-08-12,2632,Moda,Spodnie,1028.4,1,1028.4,Przelew,Zachodniopomorskie
9516,2025-05-27,2108,Elektronika,Monitor,1210.78,4,4843.12,Karta,Śląskie
9517,2023-01-08,4131,Moda,Kurtka,4109.61,2,8219.22,PayPal,Lubelskie
9518,2024-11-28,2726,Moda,Spodnie,1919.13,3,5757.39,BLIK,Zachodniopomorskie
9519,2025-05-02,4239,Sport,Rower,2444.16,3,7332.48,Karta,Lubelskie
9520,2022-09-29,1373,Moda,Spodnie,2579.09,3,7737.27,PayPal,Opolskie
9521,2023-09-14,2923,Elektronika,Laptop,3930.19,3,11790.57,Przelew,Kujawsko-Pomorskie
9522,2023-10-13,3201,Sport,Piłka,356.75,2,713.5,Przelew,Podkarpackie
9523,2024-05-04,2754,Sport,Piłka,498.34,3,1495.02,PayPal,Warmińsko-Mazurskie
9524,2025-08-14,2446,Sport,Rower,1668.58,4,6674.32,BLIK,Podkarpackie
9525,2025-06-10,2007,Książki,Powieść,2973.19,3,8919.57,BLIK,Mazowieckie
9526,2025-07-14,4781,AGD,Lodówka,1620.74,1,1620.74,BLIK,Opolskie
9527,2022-08-26,2619,Moda,Czapka,4277.5,2,8555.0,Karta,Zachodniopomorskie
9528,2024-12-03,1035,Elektronika,Laptop,3405.36,2,6810.72,BLIK,Podlaskie
9529,2023-06-07,3471,AGD,Mikser,3896.65,2,7793.3,BLIK,Opolskie
9530,2023-10-27,1873,Książki,Podręcznik,1747.37,3,5242.11,Przelew,Kujawsko-Pomorskie
9531,2025-07-25,4116,Elektronika,Laptop,314.01,2,628.02,PayPal,Pomorskie
9532,2024-08-04,4719,Moda,Kurtka,568.4,1,568.4,PayPal,Mazowieckie
9533,2023-04-12,4774,Sport,Hantle,4135.5,2,8271.0,PayPal,Śląskie
9534,2023-05-05,4829,Książki,Poradnik,4706.46,1,4706.46,Karta,Opolskie
9535,2025-01-12,3854,Elektronika,Smartfon,871.6,3,2614.8,Karta,Małopolskie
9536,2023-04-16,3602,Moda,Buty,2792.09,3,8376.27,PayPal,Lubuskie
9537,2023-12-05,3638,Moda,Spodnie,4253.68,4,17014.72,BLIK,Łódzkie
9538,2022-09-22,2789,Elektronika,Smartfon,524.97,1,524.97,Przelew,Warmińsko-Mazurskie
9539,2025-02-19,3156,AGD,Lodówka,2929.51,2,5859.02,Przelew,Podlaskie
9540,2025-03-08,2832,Książki,Komiks,4085.51,3,12256.53,Karta,Pomorskie
9541,2023-02-16,4010,Elektronika,Słuchawki,2460.37,2,4920.74,PayPal,Pomorskie
9542,2025-01-11,3841,Moda,Kurtka,2292.71,1,2292.71,Karta,Lubuskie
9543,2023-10-31,3042,Książki,Komiks,1563.81,1,1563.81,BLIK,Opolskie
9544,2023-02-24,2362,Elektronika,Laptop,3076.0,4,12304.0,PayPal,Łódzkie
9545,2022-10-31,3746,AGD,Kuchenka,1643.54,2,3287.08,Przelew,Kujawsko-Pomorskie
9546,2025-02-19,2214,AGD,Zmywarka,1214.77,3,3644.31,Karta,Mazowieckie
9547,2024-06-28,3352,AGD,Mikser,2474.88,4,9899.52,BLIK,Łódzkie
9548,2024-01-27,2360,Książki,Podręcznik,3181.77,3,9545.31,BLIK,Dolnośląskie
9549,2025-08-02,3570,Moda,Buty,1124.66,2,2249.32,PayPal,Dolnośląskie
9550,2025-03-15,2498,Elektronika,Laptop,4902.51,2,9805.02,PayPal,Świętokrzyskie
9551,2024-11-29,3792,Moda,Koszulka,635.61,3,1906.83,Przelew,Warmińsko-Mazurskie
9552,2024-01-12,4797,Elektronika,Tablet,2719.79,2,5439.58,BLIK,Podkarpackie
9553,2023-05-31,3739,Moda,Spodnie,1126.04,2,2252.08,PayPal,Warmińsko-Mazurskie
9554,2022-12-29,4090,Elektronika,Laptop,4460.85,1,4460.85,PayPal,Łódzkie
9555,2022-10-04,4399,Elektronika,Słuchawki,4890.79,2,9781.58,Karta,Opolskie
9556,2024-12-23,1611,AGD,Lodówka,684.08,1,684.08,Karta,Mazowieckie
9557,2023-12-27,3404,Elektronika,Słuchawki,4995.75,3,14987.25,BLIK,Opolskie
9558,2023-01-27,1008,Elektronika,Słuchawki,3128.03,2,6256.06,PayPal,Zachodniopomorskie
9559,2024-11-22,1778,Elektronika,Monitor,1058.07,3,3174.21,PayPal,Śląskie
9560,2023-05-04,3386,AGD,Kuchenka,2156.53,1,2156.53,PayPal,Pomorskie
9561,2025-02-21,3880,Sport,Rakieta tenisowa,1812.31,1,1812.31,Karta,Dolnośląskie
9562,2023-11-08,2225,Elektronika,Tablet,3696.75,1,3696.75,Przelew,Dolnośląskie
9563,2025-06-03,1826,Książki,Podręcznik,4457.36,1,4457.36,PayPal,Dolnośląskie
9564,2023-08-10,3775,Moda,Buty,2531.77,1,2531.77,PayPal,Małopolskie
9565,2025-06-30,2119,Moda,Buty,4081.4,3,12244.2,Przelew,Mazowieckie
9566,2025-04-16,2642,Sport,Rower,3488.55,4,13954.2,BLIK,Warmińsko-Mazurskie
9567,2025-04-10,3179,Sport,Hantle,2414.09,2,4828.18,BLIK,Zachodniopomorskie
9568,2023-07-15,3589,Moda,Buty,3917.9,1,3917.9,Karta,Podlaskie
9569,2023-09-28,3918,AGD,Kuchenka,157.71,4,630.84,Karta,Mazowieckie
9570,2024-11-03,1012,Książki,Komiks,4496.19,2,8992.38,Karta,Małopolskie
9571,2023-10-14,3670,Książki,Podręcznik,888.98,4,3555.92,Karta,Podkarpackie
9572,2024-09-28,4240,Książki,Poradnik,3154.12,1,3154.12,BLIK,Świętokrzyskie
9573,2025-03-06,4674,Elektronika,Laptop,499.55,4,1998.2,BLIK,Śląskie
9574,2025-05-21,2626,Książki,Podręcznik,971.25,3,2913.75,Przelew,Podlaskie
9575,2022-09-05,3492,Moda,Buty,2890.6,4,11562.4,Karta,Dolnośląskie
9576,2025-05-29,3593,Książki,Powieść,3298.2,1,3298.2,BLIK,Małopolskie
9577,2023-02-23,3772,Moda,Buty,128.92,2,257.84,BLIK,Pomorskie
9578,2023-12-29,3465,Moda,Kurtka,2010.94,1,2010.94,Karta,Lubelskie
9579,2025-02-09,3112,AGD,Lodówka,4145.44,1,4145.44,Przelew,Podkarpackie
9580,2025-05-23,4529,Sport,Rakieta tenisowa,3275.76,4,13103.04,BLIK,Mazowieckie
9581,2024-04-03,4245,Sport,Rolki,4221.19,3,12663.57,PayPal,Pomorskie
9582,2025-07-10,4933,Książki,Poradnik,3759.83,2,7519.66,PayPal,Dolnośląskie
9583,2022-08-24,3775,Sport,Rolki,2954.74,3,8864.22,PayPal,Podlaskie
9584,2022-10-11,4021,Elektronika,Monitor,4610.47,1,4610.47,Karta,Podkarpackie
9585,2022-09-21,2224,Elektronika,Monitor,2294.09,2,4588.18,Karta,Podlaskie
9586,2024-05-11,3791,Elektronika,Smartfon,3666.58,3,10999.74,PayPal,Małopolskie
9587,2025-07-05,4755,Elektronika,Laptop,2246.28,3,6738.84,PayPal,Śląskie
9588,2023-12-01,1140,Moda,Koszulka,2378.44,4,9513.76,PayPal,Opolskie
